Obs.	statenum	casenum	vnumber	pnumber	city	county	accdate	accday	accmon	caseyear	driverdrowsy	latitude	longitude	age	airbag	prf1	prf2	prf3	restraint	body	gvwrating	vfatcount	make	model	modelyr	vrf1	vrf2	drivpres	drf1	drf2	drf3	drf4	dridistract	
12560	28	9	1	1	0	39	01072016	7	1	2016	0	30.85565278	-88.83372778	17	8	0	0	0	7	4	0	1	35	39	2012	0	0	1	0	0	0	0	96	
12561	28	9	1	2	0	39	01072016	7	1	2016	0	30.85565278	-88.83372778	27	2	0	0	0	7	4	0	1	35	39	2012	0	0	1	0	0	0	0	96	
12562	28	10	1	1	0	59	01082016	8	1	2016	0	30.39360000	-88.50242222	38	1	0	0	0	3	4	0	1	20	37	2011	0	0	1	0	0	0	0	96	
12563	28	20	1	1	0	5	01172016	17	1	2016	0	31.19783056	-90.99257500	54	20	0	0	0	7	4	0	1	20	37	2013	0	0	1	0	0	0	0	96	
12564	28	21	2	1	0	5	01182016	18	1	2016	0	31.11126944	-90.91498889	48	1	0	0	0	3	4	0	1	12	37	2010	0	0	1	38	0	0	0	96	
12565	28	22	2	1	0	127	01182016	18	1	2016	0	31.91024444	-89.79098611	81	8	0	0	0	3	4	0	2	35	50	2015	0	0	1	38	0	0	0	96	
12566	28	22	2	2	0	127	01182016	18	1	2016	0	31.91024444	-89.79098611	78	8	0	0	0	3	4	0	2	35	50	2015	0	0	1	38	0	0	0	96	
12567	28	23	2	1	0	117	01202016	20	1	2016	0	34.51171944	-88.47041111	49	1	0	0	0	3	4	0	2	35	47	2013	0	0	1	0	0	0	0	96	
12568	28	23	2	2	0	117	01202016	20	1	2016	0	34.51171944	-88.47041111	74	1	0	0	0	3	4	0	2	35	47	2013	0	0	1	0	0	0	0	96	
12569	28	25	1	1	0	149	01232016	23	1	2016	0	32.34863056	-90.77534444	22	1	0	0	0	3	4	0	0	55	33	2016	0	0	1	0	0	0	0	96	
12570	28	25	1	2	0	149	01232016	23	1	2016	0	32.34863056	-90.77534444	24	1	0	0	0	3	4	0	0	55	33	2016	0	0	1	0	0	0	0	96	
12571	28	25	2	1	0	149	01232016	23	1	2016	0	32.34863056	-90.77534444	40	1	0	0	0	3	4	0	2	12	23	2010	0	0	1	0	0	0	0	96	
12572	28	25	2	2	0	149	01232016	23	1	2016	0	32.34863056	-90.77534444	9	0	0	0	0	3	4	0	2	12	23	2010	0	0	1	0	0	0	0	96	
12573	28	25	3	1	0	149	01232016	23	1	2016	0	32.34863056	-90.77534444	30	20	0	0	0	3	4	0	0	6	51	2014	0	0	1	26	38	0	0	96	
12574	28	27	1	1	0	85	01242016	24	1	2016	0	31.59640833	-90.46821944	21	2	0	0	0	7	30	0	1	49	472	2015	0	0	1	0	0	0	0	96	
12575	28	31	1	1	1380	47	01292016	29	1	2016	0	30.33556389	-89.17602500	38	1	0	0	0	3	6	0	0	35	49	2010	0	0	1	0	0	0	0	96	
12576	28	34	2	1	1020	47	01302016	30	1	2016	0	30.35623611	-89.12092222	78	8	0	0	0	7	5	0	1	30	42	2013	0	0	1	38	0	0	0	96	
12577	28	38	1	1	0	17	02012016	1	2	2016	0	33.97293333	-88.98953333	69	8	0	0	0	3	14	0	1	20	404	2013	0	0	1	38	0	0	0	96	
12578	28	38	1	2	0	17	02012016	1	2	2016	0	33.97293333	-88.98953333	66	8	0	0	0	3	14	0	1	20	404	2013	0	0	1	38	0	0	0	96	
12579	28	41	1	1	1590	75	02042016	4	2	2016	0	32.42489167	-88.69845833	29	8	0	0	0	3	6	0	1	35	49	2009	0	0	1	0	0	0	0	96	
12580	28	49	2	1	0	61	01272016	27	1	2016	0	31.87650278	-89.04388056	30	20	0	0	0	3	21	0	0	20	461	2010	0	0	1	26	0	0	0	96	
12581	28	50	1	1	0	47	02112016	11	2	2016	0	30.50060833	-89.10692778	32	20	0	0	0	3	4	0	0	35	43	2015	0	0	1	0	0	0	0	96	
12582	28	50	1	2	0	47	02112016	11	2	2016	0	30.50060833	-89.10692778	15	0	0	0	0	3	4	0	0	35	43	2015	0	0	1	0	0	0	0	96	
12583	28	50	1	3	0	47	02112016	11	2	2016	0	30.50060833	-89.10692778	8	0	0	0	0	3	4	0	0	35	43	2015	0	0	1	0	0	0	0	96	
12584	28	50	1	4	0	47	02112016	11	2	2016	0	30.50060833	-89.10692778	20	20	0	0	0	3	4	0	0	35	43	2015	0	0	1	0	0	0	0	96	
12585	28	50	1	5	0	47	02112016	11	2	2016	0	30.50060833	-89.10692778	15	0	0	0	0	3	4	0	0	35	43	2015	0	0	1	0	0	0	0	96	
12586	28	50	2	1	0	47	02112016	11	2	2016	0	30.50060833	-89.10692778	52	8	0	0	0	3	5	0	2	35	50	2015	0	0	1	0	0	0	0	96	
12587	28	50	2	2	0	47	02112016	11	2	2016	0	30.50060833	-89.10692778	17	1	0	0	0	7	5	0	2	35	50	2015	0	0	1	0	0	0	0	96	
12588	28	50	2	3	0	47	02112016	11	2	2016	0	30.50060833	-89.10692778	13	0	0	0	0	3	5	0	2	35	50	2015	0	0	1	0	0	0	0	96	
12589	28	50	3	1	0	47	02112016	11	2	2016	0	30.50060833	-89.10692778	58	20	0	0	0	3	4	0	0	54	35	2010	0	0	1	0	0	0	0	96	
12590	28	50	3	2	0	47	02112016	11	2	2016	0	30.50060833	-89.10692778	60	20	0	0	0	3	4	0	0	54	35	2010	0	0	1	0	0	0	0	96	
12591	28	50	4	1	0	47	02112016	11	2	2016	0	30.50060833	-89.10692778	18	20	0	0	0	3	2	0	0	20	22	2009	0	0	1	0	0	0	0	96	
12592	28	50	4	2	0	47	02112016	11	2	2016	0	30.50060833	-89.10692778	19	20	0	0	0	3	2	0	0	20	22	2009	0	0	1	0	0	0	0	96	
12593	28	50	6	1	0	47	02112016	11	2	2016	0	30.50060833	-89.10692778	79	2	0	0	0	3	15	0	0	18	421	2015	0	0	1	38	0	0	0	96	
12594	28	50	6	2	0	47	02112016	11	2	2016	0	30.50060833	-89.10692778	7	2	0	0	0	4	15	0	0	18	421	2015	0	0	1	38	0	0	0	96	
12595	28	51	2	1	0	9	02112016	11	2	2016	0	34.94618056	-89.29734167	23	2	0	0	0	3	4	0	1	49	32	2010	0	0	1	38	0	0	0	96	
12596	28	54	1	1	0	117	02122016	12	2	2016	0	34.69606667	-88.62183611	62	20	0	0	0	3	4	0	1	35	47	2009	0	0	1	0	0	0	0	96	
12597	28	59	1	1	0	107	02142016	14	2	2016	0	34.30994167	-89.91079444	47	8	0	0	0	3	31	0	0	20	481	2011	0	0	1	0	0	0	0	96	
12598	28	60	1	1	0	141	02142016	14	2	2016	0	34.87799722	-88.22679444	37	8	0	0	0	3	4	0	1	35	43	2012	0	0	1	0	0	0	0	96	
12599	28	60	1	2	0	141	02142016	14	2	2016	0	34.87799722	-88.22679444	42	1	0	0	0	3	4	0	1	35	43	2012	0	0	1	0	0	0	0	96	
12600	28	65	2	1	0	93	02212016	21	2	2016	0	34.85003056	-89.49158889	20	1	0	0	0	3	4	0	0	35	47	2013	0	0	1	0	0	0	0	96	
12601	28	66	2	1	0	39	02212016	21	2	2016	0	30.96058889	-88.63981389	22	1	0	0	0	3	4	0	1	22	22	2009	0	0	1	0	0	0	0	96	
12602	28	66	2	2	0	39	02212016	21	2	2016	0	30.96058889	-88.63981389	31	1	0	0	0	3	4	0	1	22	22	2009	0	0	1	0	0	0	0	96	
12603	28	68	2	1	0	121	02252016	25	2	2016	0	32.38035833	-89.81605000	54	1	0	0	0	3	31	0	0	20	481	2014	0	0	1	0	0	0	0	96	
12604	28	69	1	1	2130	89	02272016	27	2	2016	0	32.41182222	-90.15990556	20	8	0	0	0	7	2	0	1	7	28	2009	0	0	1	0	0	0	0	96	
12605	28	69	1	2	2130	89	02272016	27	2	2016	0	32.41182222	-90.15990556	21	8	0	0	0	7	2	0	1	7	28	2009	0	0	1	0	0	0	0	96	
12606	28	71	1	1	0	73	02142016	14	2	2016	0	31.40270000	-89.46829167	36	8	0	0	0	7	15	0	1	23	423	2013	0	0	1	0	0	0	0	96	
12607	28	71	1	2	0	73	02142016	14	2	2016	0	31.40270000	-89.46829167	6	2	0	0	0	4	15	0	1	23	423	2013	0	0	1	0	0	0	0	96	
12608	28	80	1	1	0	47	03072016	7	3	2016	0	30.46040000	-89.23160833	25	8	0	0	0	3	4	0	0	49	40	2014	0	0	1	87	0	0	0	96	
12609	28	85	2	1	0	87	03092016	9	3	2016	0	33.49510556	-88.42813333	30	1	0	0	0	3	31	0	1	12	481	2008	0	0	1	0	0	0	0	96	
12610	28	85	2	2	0	87	03092016	9	3	2016	0	33.49510556	-88.42813333	19	1	0	0	0	3	31	0	1	12	481	2008	0	0	1	0	0	0	0	96	
12611	28	85	2	3	0	87	03092016	9	3	2016	0	33.49510556	-88.42813333	24	0	0	0	0	7	31	0	1	12	481	2008	0	0	1	0	0	0	0	96	
12612	28	88	1	1	0	61	03112016	11	3	2016	0	31.89535833	-89.02997778	52	1	0	0	0	3	15	0	1	12	422	2012	0	0	1	0	0	0	0	96	
12613	28	88	1	2	0	61	03112016	11	3	2016	0	31.89535833	-89.02997778	52	1	0	0	0	3	15	0	1	12	422	2012	0	0	1	0	0	0	0	96	
12614	28	88	1	3	0	61	03112016	11	3	2016	0	31.89535833	-89.02997778	24	20	0	0	0	7	15	0	1	12	422	2012	0	0	1	0	0	0	0	96	
12615	28	88	1	4	0	61	03112016	11	3	2016	0	31.89535833	-89.02997778	2	20	0	0	0	7	15	0	1	12	422	2012	0	0	1	0	0	0	0	96	
12616	28	92	1	1	1220	49	03132016	13	3	2016	0	32.28305833	-90.22729167	18	20	0	0	0	3	4	0	0	63	38	2010	0	0	1	38	0	0	0	96	
12617	28	95	1	1	0	49	03182016	18	3	2016	0	32.29142222	-90.22791111	23	1	0	0	0	3	4	0	1	63	32	2010	0	0	1	26	0	0	0	96	
12618	28	97	1	1	0	113	03182016	18	3	2016	0	31.21601667	-90.50251111	49	8	0	0	0	3	4	0	0	7	29	2015	0	0	1	38	0	0	0	96	
12619	28	103	2	1	0	29	03252016	25	3	2016	0	31.74511111	-90.44080278	69	1	0	0	0	3	4	0	0	37	31	2016	0	0	1	0	0	0	0	96	
12620	28	103	2	2	0	29	03252016	25	3	2016	0	31.74511111	-90.44080278	66	8	0	0	0	3	4	0	0	37	31	2016	0	0	1	0	0	0	0	96	
12621	28	103	3	1	0	29	03252016	25	3	2016	0	31.74511111	-90.44080278	45	20	0	0	0	3	4	0	0	19	24	2015	0	0	1	0	0	0	0	96	
12622	28	104	1	1	0	59	03252016	25	3	2016	0	30.37476111	-88.75960556	30	1	0	0	0	7	31	0	1	20	481	2009	0	0	1	0	0	0	0	96	
12623	28	104	1	2	0	59	03252016	25	3	2016	0	30.37476111	-88.75960556	3	1	0	0	0	4	31	0	1	20	481	2009	0	0	1	0	0	0	0	96	
12624	28	104	1	3	0	59	03252016	25	3	2016	0	30.37476111	-88.75960556	6	20	0	0	0	3	31	0	1	20	481	2009	0	0	1	0	0	0	0	96	
12625	28	111	1	1	1590	75	02212016	21	2	2016	0	32.34963333	-88.76173889	25	8	0	0	0	7	4	0	1	7	24	2013	0	0	1	0	0	0	0	96	
12626	28	111	1	2	1590	75	02212016	21	2	2016	0	32.34963333	-88.76173889	3	0	0	0	0	4	4	0	1	7	24	2013	0	0	1	0	0	0	0	96	
12627	28	113	1	1	0	85	02122016	12	2	2016	0	31.50759722	-90.54288056	30	1	0	0	0	7	30	0	0	49	472	2016	0	0	1	0	0	0	0	96	
12628	28	113	2	1	0	85	02122016	12	2	2016	0	31.50759722	-90.54288056	52	8	0	0	0	7	4	0	1	35	47	2008	0	0	1	0	0	0	0	96	
12629	28	116	1	1	1590	75	02242016	24	2	2016	0	32.40885278	-88.70658611	50	1	0	0	0	3	4	0	1	55	35	2009	0	0	1	0	0	0	0	96	
12630	28	119	1	1	0	73	03062016	6	3	2016	0	31.20268611	-89.36023056	74	8	0	0	0	3	4	0	1	49	32	2012	0	0	1	0	0	0	0	96	
12631	28	119	1	2	0	73	03062016	6	3	2016	0	31.20268611	-89.36023056	66	8	0	0	0	7	4	0	1	49	32	2012	0	0	1	0	0	0	0	96	
12632	28	121	1	1	0	85	03232016	23	3	2016	0	31.58355556	-90.62181111	40	1	0	0	0	7	4	0	1	6	43	2008	0	0	1	0	0	0	0	96	
12633	28	121	1	2	0	85	03232016	23	3	2016	0	31.58355556	-90.62181111	38	1	0	0	0	3	4	0	1	6	43	2008	0	0	1	0	0	0	0	96	
12634	28	122	1	1	0	85	03292016	29	3	2016	0	31.39809444	-90.51425556	22	8	0	0	0	7	4	0	0	20	2	2015	0	0	1	0	0	0	0	96	
12635	28	122	1	2	0	85	03292016	29	3	2016	0	31.39809444	-90.51425556	2	8	0	0	0	4	4	0	0	20	2	2015	0	0	1	0	0	0	0	96	
12636	28	122	2	1	0	85	03292016	29	3	2016	0	31.39809444	-90.51425556	46	8	0	0	0	3	6	0	1	35	51	2011	0	0	1	0	0	0	0	96	
12637	28	122	2	2	0	85	03292016	29	3	2016	0	31.39809444	-90.51425556	25	8	0	0	0	3	6	0	1	35	51	2011	0	0	1	0	0	0	0	96	
12638	28	122	2	3	0	85	03292016	29	3	2016	0	31.39809444	-90.51425556	4	8	0	0	0	3	6	0	1	35	51	2011	0	0	1	0	0	0	0	96	
12639	28	122	2	4	0	85	03292016	29	3	2016	0	31.39809444	-90.51425556	5	8	0	0	0	3	6	0	1	35	51	2011	0	0	1	0	0	0	0	96	
12640	28	128	1	1	0	71	04022016	2	4	2016	0	34.46045278	-89.50509444	19	8	0	0	0	3	4	0	0	7	29	2013	0	0	1	0	0	0	0	96	
12641	28	142	1	1	0	157	04142016	14	4	2016	0	31.13092222	-91.51971389	22	1	0	0	0	7	4	0	1	20	2	2009	0	0	1	0	0	0	0	96	
12642	28	146	1	1	0	99	04182016	18	4	2016	0	32.75911667	-88.94846389	20	1	0	0	0	3	4	0	0	49	40	2012	0	0	1	0	0	0	0	96	
12643	28	146	1	2	0	99	04182016	18	4	2016	0	32.75911667	-88.94846389	20	1	0	0	0	3	4	0	0	49	40	2012	0	0	1	0	0	0	0	96	
12644	28	146	2	1	0	99	04182016	18	4	2016	0	32.75911667	-88.94846389	77	8	0	0	0	3	4	0	2	49	40	2011	0	0	1	38	0	0	0	96	
12645	28	146	2	2	0	99	04182016	18	4	2016	0	32.75911667	-88.94846389	7	2	0	0	0	3	4	0	2	49	40	2011	0	0	1	38	0	0	0	96	
12646	28	146	2	3	0	99	04182016	18	4	2016	0	32.75911667	-88.94846389	8	0	0	0	0	7	4	0	2	49	40	2011	0	0	1	38	0	0	0	96	
12647	28	146	2	4	0	99	04182016	18	4	2016	0	32.75911667	-88.94846389	11	0	0	0	0	3	4	0	2	49	40	2011	0	0	1	38	0	0	0	96	
12648	28	147	1	1	1470	113	04202016	20	4	2016	0	31.25853611	-90.50713611	21	1	0	0	0	7	4	0	1	35	47	2014	0	0	1	0	0	0	0	96	
12649	28	149	1	1	0	13	04222016	22	4	2016	0	34.01145833	-89.35273611	18	8	0	0	0	3	31	0	0	12	481	2010	0	0	1	0	0	0	0	96	
12650	28	149	2	1	0	13	04222016	22	4	2016	0	34.01145833	-89.35273611	67	8	0	0	0	3	31	0	1	12	481	2013	0	0	1	0	0	0	0	96	
12651	28	149	2	2	0	13	04222016	22	4	2016	0	34.01145833	-89.35273611	37	8	0	0	0	3	31	0	1	12	481	2013	0	0	1	0	0	0	0	96	
12652	28	149	2	3	0	13	04222016	22	4	2016	0	34.01145833	-89.35273611	5	2	0	0	0	3	31	0	1	12	481	2013	0	0	1	0	0	0	0	96	
12653	28	149	2	4	0	13	04222016	22	4	2016	0	34.01145833	-89.35273611	3	2	0	0	0	4	31	0	1	12	481	2013	0	0	1	0	0	0	0	96	
12654	28	151	2	1	0	137	04232016	23	4	2016	0	34.70041944	-89.92566111	24	1	0	0	0	7	4	0	1	37	31	2013	0	0	1	0	0	0	0	96	
12655	28	158	1	1	0	153	04292016	29	4	2016	0	31.62006667	-88.87358611	21	1	0	0	0	3	31	0	1	20	481	2014	0	0	1	0	0	0	0	96	
12656	28	162	2	1	990	151	04302016	30	4	2016	0	33.44096667	-91.04092222	57	8	0	0	0	7	2	0	1	20	9	2013	0	0	1	0	0	0	0	96	
12657	28	162	2	2	990	151	04302016	30	4	2016	0	33.44096667	-91.04092222	46	8	0	0	0	3	2	0	1	20	9	2013	0	0	1	0	0	0	0	96	
12658	28	163	1	1	0	61	04302016	30	4	2016	0	31.88972500	-89.29097222	32	8	0	0	0	7	30	0	1	49	472	2014	0	0	1	38	0	0	0	96	
12659	28	164	1	1	0	23	05022016	2	5	2016	0	32.02847500	-88.68261111	65	1	0	0	0	3	4	0	1	20	2	2011	0	0	1	0	0	0	0	96	
12660	28	165	1	1	0	33	05022016	2	5	2016	0	34.86077500	-89.86275833	45	1	0	0	0	3	2	0	1	7	28	2013	0	0	1	0	0	0	0	96	
12661	28	165	2	1	0	33	05022016	2	5	2016	0	34.86077500	-89.86275833	57	1	0	0	0	3	31	0	0	20	481	2016	0	0	1	0	0	0	0	96	
12662	28	172	3	1	0	23	05042016	4	5	2016	0	32.16415556	-88.86458333	20	8	0	0	0	3	31	0	0	20	482	2013	0	0	1	0	0	0	0	96	
12663	28	173	2	1	0	47	05042016	4	5	2016	0	30.58805278	-89.05740278	81	2	0	0	0	3	20	0	0	37	441	2012	0	0	1	38	0	0	0	96	
12664	28	173	2	2	0	47	05042016	4	5	2016	0	30.58805278	-89.05740278	79	20	0	0	0	3	20	0	0	37	441	2012	0	0	1	38	0	0	0	96	
12665	28	178	1	1	140	61	02222016	22	2	2016	0	31.95323056	-89.26902778	47	20	0	0	0	3	2	0	1	20	9	2011	0	0	1	0	0	0	0	96	
12666	28	181	1	1	530	91	03172016	17	3	2016	0	31.26860833	-89.85125833	53	20	0	0	0	3	30	0	0	12	471	2010	0	0	1	0	0	0	0	96	
12667	28	185	2	1	0	135	05032016	3	5	2016	0	33.88261667	-90.28857778	74	1	0	0	0	7	30	0	1	35	472	2014	0	0	1	0	0	0	0	96	
12668	28	187	1	1	0	91	05052016	5	5	2016	0	31.24957500	-89.87812222	50	1	0	0	0	7	4	0	1	6	18	2012	0	0	1	0	0	0	0	96	
12669	28	193	1	1	0	47	05072016	7	5	2016	0	30.41809444	-89.19151111	44	20	0	0	0	3	14	0	0	12	402	2012	0	0	1	0	0	0	0	96	
12670	28	193	1	2	0	47	05072016	7	5	2016	0	30.41809444	-89.19151111	47	20	0	0	0	3	14	0	0	12	402	2012	0	0	1	0	0	0	0	96	
12671	28	193	1	3	0	47	05072016	7	5	2016	0	30.41809444	-89.19151111	14	0	0	0	0	3	14	0	0	12	402	2012	0	0	1	0	0	0	0	96	
12672	28	193	1	4	0	47	05072016	7	5	2016	0	30.41809444	-89.19151111	11	0	0	0	0	3	14	0	0	12	402	2012	0	0	1	0	0	0	0	96	
12673	28	194	2	1	0	49	05102016	10	5	2016	0	32.34163889	-90.58989444	69	20	0	0	0	3	14	0	0	2	404	2016	0	0	1	0	0	0	0	96	
12674	28	194	2	2	0	49	05102016	10	5	2016	0	32.34163889	-90.58989444	70	20	0	0	0	3	14	0	0	2	404	2016	0	0	1	0	0	0	0	96	
12675	28	210	2	1	1830	33	05162016	16	5	2016	0	34.96934722	-89.81295833	29	8	0	0	0	3	4	0	0	20	37	2014	0	0	1	0	0	0	0	96	
12676	28	210	2	2	1830	33	05162016	16	5	2016	0	34.96934722	-89.81295833	45	8	0	0	0	3	4	0	0	20	37	2014	0	0	1	0	0	0	0	96	
12677	28	210	2	3	1830	33	05162016	16	5	2016	0	34.96934722	-89.81295833	24	8	0	0	0	3	4	0	0	20	37	2014	0	0	1	0	0	0	0	96	
12678	28	210	2	4	1830	33	05162016	16	5	2016	0	34.96934722	-89.81295833	4	8	0	0	0	4	4	0	0	20	37	2014	0	0	1	0	0	0	0	96	
12679	28	211	1	1	0	67	05162016	16	5	2016	0	31.69695278	-89.01311111	39	1	0	0	0	3	4	0	0	35	47	2015	0	0	1	0	0	0	0	96	
12680	28	211	1	2	0	67	05162016	16	5	2016	0	31.69695278	-89.01311111	42	1	0	0	0	3	4	0	0	35	47	2015	0	0	1	0	0	0	0	96	
12681	28	211	1	3	0	67	05162016	16	5	2016	0	31.69695278	-89.01311111	8	20	0	0	0	3	4	0	0	35	47	2015	0	0	1	0	0	0	0	96	
12682	28	214	1	1	0	93	05182016	18	5	2016	0	34.97095833	-89.68903889	61	20	0	0	0	3	5	0	1	49	53	2015	0	0	1	0	0	0	0	96	
12683	28	216	1	1	0	47	05202016	20	5	2016	0	30.57233611	-89.04731667	42	8	0	0	0	3	4	0	0	20	25	2011	0	0	1	0	0	0	0	96	
12684	28	222	2	1	0	59	05222016	22	5	2016	0	30.49110000	-88.82876944	62	1	0	0	0	3	6	0	1	63	37	2014	0	0	1	0	0	0	0	96	
12685	28	230	1	1	0	33	05262016	26	5	2016	0	34.90403889	-90.10036944	39	1	0	0	0	3	31	0	0	12	481	2014	0	0	1	0	0	0	0	96	
12686	28	230	2	1	0	33	05262016	26	5	2016	0	34.90403889	-90.10036944	33	2	0	0	0	3	4	0	1	35	47	2011	0	0	1	38	0	0	0	96	
12687	28	232	1	1	0	143	05262016	26	5	2016	0	34.72146389	-90.36939444	51	1	0	0	0	7	2	0	1	20	22	2009	0	0	1	0	0	0	0	96	
12688	28	233	1	1	0	73	05272016	27	5	2016	0	31.29355556	-89.55413611	29	1	0	0	0	3	4	0	2	20	2	2008	0	0	1	0	0	0	0	96	
12689	28	233	1	2	0	73	05272016	27	5	2016	0	31.29355556	-89.55413611	3	0	0	0	0	4	4	0	2	20	2	2008	0	0	1	0	0	0	0	96	
12690	28	233	1	3	0	73	05272016	27	5	2016	0	31.29355556	-89.55413611	5	0	0	0	0	4	4	0	2	20	2	2008	0	0	1	0	0	0	0	96	
12691	28	234	1	1	1310	67	05282016	28	5	2016	0	31.69775556	-89.12253333	35	1	0	0	0	7	4	0	1	49	40	2010	0	0	1	0	0	0	0	96	
12692	28	236	1	1	0	121	05292016	29	5	2016	0	32.40343056	-89.76146944	21	2	0	0	0	7	31	0	1	7	482	2011	0	0	1	0	0	0	0	96	
12693	28	238	1	1	1310	67	05292016	29	5	2016	0	31.70862778	-89.13046667	42	1	0	0	0	7	31	0	2	12	481	2009	0	0	1	0	0	0	0	96	
12694	28	238	1	2	1310	67	05292016	29	5	2016	0	31.70862778	-89.13046667	74	0	0	0	0	7	31	0	2	12	481	2009	0	0	1	0	0	0	0	96	
12695	28	238	1	3	1310	67	05292016	29	5	2016	0	31.70862778	-89.13046667	33	0	0	0	0	7	31	0	2	12	481	2009	0	0	1	0	0	0	0	96	
12696	28	240	1	1	0	91	05312016	31	5	2016	0	31.23582500	-89.91726111	46	1	0	0	0	3	31	0	1	20	481	2013	0	0	1	0	0	0	0	96	
12697	28	241	2	1	130	45	05312016	31	5	2016	0	30.32839167	-89.42398056	87	8	0	0	0	7	4	0	1	37	32	2016	0	0	1	0	0	0	0	96	
12698	28	241	2	2	130	45	05312016	31	5	2016	0	30.32839167	-89.42398056	83	8	0	0	0	7	4	0	1	37	32	2016	0	0	1	0	0	0	0	96	
12699	28	245	2	1	1700	31	03162016	16	3	2016	0	31.75238889	-89.64788611	46	1	0	0	0	3	4	0	0	12	23	2008	0	0	1	0	0	0	0	96	
12700	28	248	1	1	1830	33	06032016	3	6	2016	0	34.97693333	-89.79523889	22	20	0	0	0	3	31	0	0	7	482	2008	0	0	1	0	0	0	0	96	
12701	28	251	1	1	2690	149	06042016	4	6	2016	0	32.34281111	-90.85066667	65	8	0	0	0	3	4	0	1	6	51	2008	0	0	1	0	0	0	0	96	
12702	28	251	1	2	2690	149	06042016	4	6	2016	0	32.34281111	-90.85066667	83	0	0	0	0	3	4	0	1	6	51	2008	0	0	1	0	0	0	0	96	
12703	28	253	1	1	0	151	06062016	6	6	2016	0	33.23875000	-90.85996111	32	8	0	0	0	3	4	0	1	35	50	2012	0	0	1	0	0	0	0	96	
12704	28	253	2	1	0	151	06062016	6	6	2016	0	33.23875000	-90.85996111	35	20	0	0	0	3	31	0	0	12	481	2008	0	0	1	0	0	0	0	96	
12705	28	258	1	1	2610	81	06082016	8	6	2016	0	34.25492778	-88.69397222	22	1	0	0	0	3	14	0	0	49	401	2016	0	0	1	0	0	0	0	96	
12706	28	258	3	1	2610	81	06082016	8	6	2016	0	34.25492778	-88.69397222	26	20	0	0	0	3	4	0	0	12	37	2009	0	0	1	0	0	0	0	96	
12707	28	258	3	2	2610	81	06082016	8	6	2016	0	34.25492778	-88.69397222	13	20	0	0	0	3	4	0	0	12	37	2009	0	0	1	0	0	0	0	96	
12708	28	262	2	1	0	75	06102016	10	6	2016	0	32.47636944	-88.67671667	18	20	0	0	0	7	4	0	1	63	34	2014	0	0	1	38	0	0	0	96	
12709	28	262	2	2	0	75	06102016	10	6	2016	0	32.47636944	-88.67671667	51	20	0	0	0	7	4	0	1	63	34	2014	0	0	1	38	0	0	0	96	
12710	28	263	1	1	0	111	06112016	11	6	2016	0	31.03661111	-88.97480278	35	20	0	0	0	3	30	0	0	49	472	2013	0	0	1	0	0	0	0	96	
12711	28	264	2	1	0	49	06112016	11	6	2016	0	32.20340833	-90.65200000	68	8	0	0	0	3	15	0	1	20	422	2008	0	0	1	0	0	0	0	96	
12712	28	264	2	2	0	49	06112016	11	6	2016	0	32.20340833	-90.65200000	63	8	0	0	0	3	15	0	1	20	422	2008	0	0	1	0	0	0	0	96	
12713	28	264	2	3	0	49	06112016	11	6	2016	0	32.20340833	-90.65200000	40	8	0	0	0	3	15	0	1	20	422	2008	0	0	1	0	0	0	0	96	
12714	28	267	1	1	1490	103	05292016	29	5	2016	0	33.10599444	-88.54704722	32	1	0	0	0	3	31	0	0	12	481	2008	0	0	1	39	38	0	0	96	
12715	28	273	1	1	0	115	06122016	12	6	2016	0	34.28297500	-89.14386389	28	1	0	0	0	3	21	0	1	12	462	2016	0	0	1	0	0	0	0	96	
12716	28	273	1	2	0	115	06122016	12	6	2016	0	34.28297500	-89.14386389	19	0	0	0	0	7	21	0	1	12	462	2016	0	0	1	0	0	0	0	96	
12717	28	273	1	3	0	115	06122016	12	6	2016	0	34.28297500	-89.14386389	18	8	0	0	0	3	21	0	1	12	462	2016	0	0	1	0	0	0	0	96	
12718	28	273	1	4	0	115	06122016	12	6	2016	0	34.28297500	-89.14386389	23	0	0	0	0	7	21	0	1	12	462	2016	0	0	1	0	0	0	0	96	
12719	28	273	1	5	0	115	06122016	12	6	2016	0	34.28297500	-89.14386389	18	0	0	0	0	7	21	0	1	12	462	2016	0	0	1	0	0	0	0	96	
12720	28	273	1	6	0	115	06122016	12	6	2016	0	34.28297500	-89.14386389	999	0	0	0	0	7	21	0	1	12	462	2016	0	0	1	0	0	0	0	96	
12721	28	283	1	1	0	97	06172016	17	6	2016	0	33.41417222	-89.54908056	39	8	0	0	0	3	4	0	1	49	32	2012	0	0	1	0	0	0	0	96	
12722	28	287	1	1	0	33	06192016	19	6	2016	0	34.89560556	-90.20370833	23	1	0	0	0	7	4	0	1	20	2	2008	0	0	1	28	0	0	0	96	
12723	28	291	2	1	0	43	06202016	20	6	2016	0	33.76469722	-89.97580833	27	8	0	0	0	3	6	0	0	35	51	2011	0	0	1	0	0	0	0	96	
12724	28	291	2	2	0	43	06202016	20	6	2016	0	33.76469722	-89.97580833	1	8	0	0	0	4	6	0	0	35	51	2011	0	0	1	0	0	0	0	96	
12725	28	293	1	1	2422	33	06212016	21	6	2016	0	34.93323056	-89.93500556	29	20	0	0	0	3	4	0	0	20	25	2014	0	0	1	0	0	0	0	96	
