"","casenum","statenum","vehnum","pnum","age","numfatal","day","month","year","date","modelyear","make","cellphoneuse","dup"
"11466",18,26,1,1,41,1,15,1,2016,"01/2016",2012,12,0,"no"
"11467",22,26,1,1,42,0,13,1,2016,"01/2016",2011,2,0,"yes"
"11468",22,26,2,1,61,1,13,1,2016,"01/2016",2010,37,0,"yes"
"11469",22,26,2,2,33,1,13,1,2016,"01/2016",2010,37,0,"yes"
"11470",26,26,2,1,65,0,22,1,2016,"01/2016",2015,2,0,"yes"
"11471",26,26,2,2,19,0,22,1,2016,"01/2016",2015,2,0,"yes"
"11472",28,26,2,1,63,0,25,1,2016,"01/2016",2011,12,0,"yes"
"11473",28,26,2,2,79,0,25,1,2016,"01/2016",2011,12,0,"yes"
"11474",31,26,1,1,48,1,15,1,2016,"01/2016",2012,2,0,"no"
"11475",33,26,1,1,33,0,29,1,2016,"01/2016",2011,7,0,"no"
"11476",37,26,1,1,23,1,30,1,2016,"01/2016",2014,20,0,"yes"
"11477",37,26,1,2,21,1,30,1,2016,"01/2016",2014,20,0,"yes"
"11478",37,26,2,1,28,0,30,1,2016,"01/2016",2015,2,0,"yes"
"11479",38,26,1,1,20,1,30,1,2016,"01/2016",2011,42,0,"no"
"11480",39,26,1,1,65,0,28,1,2016,"01/2016",2014,42,0,"no"
"11481",41,26,2,1,55,0,14,1,2016,"01/2016",2008,18,0,"no"
"11482",42,26,1,1,58,0,29,1,2016,"01/2016",2014,23,0,"yes"
"11483",42,26,1,2,59,0,29,1,2016,"01/2016",2014,23,0,"yes"
"11484",43,26,1,1,41,0,21,1,2016,"01/2016",2009,63,0,"no"
"11485",50,26,1,1,29,0,1,2,2016,"02/2016",2011,20,0,"yes"
"11486",50,26,2,1,23,1,1,2,2016,"02/2016",2015,35,0,"yes"
"11487",50,26,2,2,22,1,1,2,2016,"02/2016",2015,35,0,"yes"
"11488",50,26,2,3,26,1,1,2,2016,"02/2016",2015,35,0,"yes"
"11489",52,26,2,1,24,0,4,2,2016,"02/2016",2008,55,0,"no"
"11490",57,26,1,1,16,1,6,2,2016,"02/2016",2009,12,0,"yes"
"11491",57,26,1,2,18,1,6,2,2016,"02/2016",2009,12,0,"yes"
"11492",58,26,1,1,48,1,4,2,2016,"02/2016",2015,20,0,"yes"
"11493",58,26,1,2,44,1,4,2,2016,"02/2016",2015,20,0,"yes"
"11494",58,26,1,3,48,1,4,2,2016,"02/2016",2015,20,0,"yes"
"11495",59,26,1,1,61,0,4,2,2016,"02/2016",2008,2,0,"yes"
"11496",59,26,1,2,38,0,4,2,2016,"02/2016",2008,2,0,"yes"
"11497",59,26,2,1,39,1,4,2,2016,"02/2016",2009,22,0,"yes"
"11498",59,26,2,2,65,1,4,2,2016,"02/2016",2009,22,0,"yes"
"11499",59,26,2,3,61,1,4,2,2016,"02/2016",2009,22,0,"yes"
"11500",59,26,2,4,23,1,4,2,2016,"02/2016",2009,22,0,"yes"
"11501",60,26,2,1,33,0,9,2,2016,"02/2016",2012,30,0,"yes"
"11502",60,26,3,1,59,0,9,2,2016,"02/2016",2016,35,0,"yes"
"11503",63,26,1,1,22,0,9,2,2016,"02/2016",2008,12,0,"yes"
"11504",63,26,1,2,23,0,9,2,2016,"02/2016",2008,12,0,"yes"
"11505",63,26,2,1,56,1,9,2,2016,"02/2016",2010,7,0,"yes"
"11506",64,26,1,1,68,0,7,2,2016,"02/2016",2009,12,0,"yes"
"11507",64,26,3,1,32,0,7,2,2016,"02/2016",2014,7,0,"yes"
"11508",64,26,3,2,5,0,7,2,2016,"02/2016",2014,7,0,"yes"
"11509",70,26,1,1,27,1,1,2,2016,"02/2016",2009,20,0,"yes"
"11510",70,26,1,2,22,1,1,2,2016,"02/2016",2009,20,0,"yes"
"11511",70,26,2,1,44,0,1,2,2016,"02/2016",2013,55,0,"yes"
"11512",70,26,2,2,43,0,1,2,2016,"02/2016",2013,55,0,"yes"
"11513",71,26,1,1,51,0,11,2,2016,"02/2016",2010,41,0,"yes"
"11514",71,26,2,1,54,1,11,2,2016,"02/2016",2012,2,0,"yes"
"11515",72,26,2,1,71,0,10,2,2016,"02/2016",2014,7,0,"no"
"11516",74,26,1,1,47,1,20,2,2016,"02/2016",2010,20,0,"no"
"11517",76,26,1,1,73,0,9,2,2016,"02/2016",2008,7,0,"no"
"11518",79,26,1,1,52,1,11,2,2016,"02/2016",2016,63,0,"no"
"11519",81,26,1,1,44,0,21,2,2016,"02/2016",2008,20,0,"yes"
"11520",81,26,2,1,59,1,21,2,2016,"02/2016",2008,20,0,"yes"
"11521",81,26,2,2,86,1,21,2,2016,"02/2016",2008,20,0,"yes"
"11522",81,26,2,3,55,1,21,2,2016,"02/2016",2008,20,0,"yes"
"11523",82,26,1,1,49,0,7,2,2016,"02/2016",2015,20,0,"yes"
"11524",82,26,1,2,8,0,7,2,2016,"02/2016",2015,20,0,"yes"
"11525",82,26,1,3,3,0,7,2,2016,"02/2016",2015,20,0,"yes"
"11526",84,26,2,1,37,0,20,2,2016,"02/2016",2009,23,0,"yes"
"11527",84,26,2,2,2,0,20,2,2016,"02/2016",2009,23,0,"yes"
"11528",84,26,2,3,5,0,20,2,2016,"02/2016",2009,23,0,"yes"
"11529",85,26,1,1,23,0,16,2,2016,"02/2016",2009,20,0,"no"
"11530",86,26,1,1,38,1,24,2,2016,"02/2016",2013,35,0,"yes"
"11531",86,26,1,2,6,1,24,2,2016,"02/2016",2013,35,0,"yes"
"11532",86,26,1,3,12,1,24,2,2016,"02/2016",2013,35,0,"yes"
"11533",86,26,2,1,36,0,24,2,2016,"02/2016",2015,63,0,"yes"
"11534",86,26,2,2,8,0,24,2,2016,"02/2016",2015,63,0,"yes"
"11535",86,26,2,3,12,0,24,2,2016,"02/2016",2015,63,0,"yes"
"11536",86,26,3,1,29,0,24,2,2016,"02/2016",2011,20,0,"yes"
"11537",86,26,3,2,10,0,24,2,2016,"02/2016",2011,20,0,"yes"
"11538",86,26,3,3,9,0,24,2,2016,"02/2016",2011,20,0,"yes"
"11539",86,26,3,4,6,0,24,2,2016,"02/2016",2011,20,0,"yes"
"11540",91,26,1,1,21,1,6,2,2016,"02/2016",2011,63,0,"yes"
"11541",91,26,1,2,54,1,6,2,2016,"02/2016",2011,63,0,"yes"
"11542",92,26,2,1,23,0,20,2,2016,"02/2016",2008,20,0,"no"
"11543",96,26,1,1,19,0,29,2,2016,"02/2016",2015,20,0,"no"
"11544",98,26,1,1,49,0,27,2,2016,"02/2016",2009,7,0,"no"
"11545",105,26,1,1,81,1,17,2,2016,"02/2016",2009,22,0,"yes"
"11546",105,26,1,2,16,1,17,2,2016,"02/2016",2009,22,0,"yes"
"11547",106,26,1,1,63,1,12,2,2016,"02/2016",2014,63,0,"no"
"11548",109,26,2,1,67,2,4,1,2016,"01/2016",2015,12,0,"yes"
"11549",109,26,2,2,88,2,4,1,2016,"01/2016",2015,12,0,"yes"
"11550",109,26,5,1,72,0,4,1,2016,"01/2016",2015,12,0,"yes"
"11551",109,26,6,1,53,0,4,1,2016,"01/2016",2009,7,0,"yes"
"11552",112,26,1,1,61,0,22,1,2016,"01/2016",2014,18,0,"yes"
"11553",112,26,1,2,61,0,22,1,2016,"01/2016",2014,18,0,"yes"
"11554",113,26,1,1,59,0,1,2,2016,"02/2016",2009,7,0,"yes"
"11555",113,26,1,2,28,0,1,2,2016,"02/2016",2009,7,0,"yes"
"11556",114,26,1,1,28,1,20,2,2016,"02/2016",2010,7,0,"yes"
"11557",114,26,2,1,52,0,20,2,2016,"02/2016",2014,6,0,"yes"
"11558",117,26,2,1,43,0,3,2,2016,"02/2016",2010,49,0,"yes"
"11559",117,26,2,2,27,0,3,2,2016,"02/2016",2010,49,0,"yes"
"11560",119,26,1,1,61,0,16,2,2016,"02/2016",2011,12,0,"yes"
"11561",119,26,1,2,30,0,16,2,2016,"02/2016",2011,12,0,"yes"
"11562",122,26,1,1,81,1,8,1,2016,"01/2016",2011,20,0,"yes"
"11563",122,26,2,1,46,0,8,1,2016,"01/2016",2013,12,0,"yes"
"11564",123,26,2,1,51,0,1,3,2016,"03/2016",2013,12,0,"no"
"11565",126,26,1,1,47,0,4,3,2016,"03/2016",2012,2,0,"no"
"11566",128,26,1,1,66,1,4,3,2016,"03/2016",2010,12,0,"no"
"11567",131,26,1,1,63,1,4,3,2016,"03/2016",2014,49,0,"yes"
"11568",131,26,1,2,64,1,4,3,2016,"03/2016",2014,49,0,"yes"
"11569",134,26,1,1,81,1,10,3,2016,"03/2016",2012,6,0,"yes"
"11570",134,26,1,2,78,1,10,3,2016,"03/2016",2012,6,0,"yes"
"11571",139,26,2,1,26,0,17,3,2016,"03/2016",2010,20,0,"yes"
"11572",139,26,2,2,28,0,17,3,2016,"03/2016",2010,20,0,"yes"
"11573",140,26,1,1,16,0,11,3,2016,"03/2016",2014,2,0,"yes"
"11574",140,26,2,1,79,1,11,3,2016,"03/2016",2014,49,0,"yes"
"11575",140,26,2,2,46,1,11,3,2016,"03/2016",2014,49,0,"yes"
"11576",142,26,1,1,49,0,23,3,2016,"03/2016",2013,49,0,"no"
"11577",145,26,1,1,28,1,31,3,2016,"03/2016",2012,20,0,"no"
"11578",146,26,2,1,86,1,30,3,2016,"03/2016",2010,12,0,"yes"
"11579",146,26,2,2,84,1,30,3,2016,"03/2016",2010,12,0,"yes"
"11580",149,26,1,1,78,1,17,3,2016,"03/2016",2013,6,0,"yes"
"11581",149,26,1,2,76,1,17,3,2016,"03/2016",2013,6,0,"yes"
"11582",149,26,2,1,48,0,17,3,2016,"03/2016",2011,18,0,"yes"
"11583",149,26,3,1,57,0,17,3,2016,"03/2016",2014,12,0,"yes"
"11584",151,26,2,1,51,0,19,3,2016,"03/2016",2013,20,0,"yes"
"11585",151,26,2,2,76,0,19,3,2016,"03/2016",2013,20,0,"yes"
"11586",157,26,1,1,32,0,12,2,2016,"02/2016",2015,7,0,"no"
"11587",159,26,1,1,18,0,31,3,2016,"03/2016",2009,12,0,"yes"
"11588",159,26,1,2,18,0,31,3,2016,"03/2016",2009,12,0,"yes"
"11589",160,26,3,1,70,0,1,4,2016,"04/2016",2010,18,0,"yes"
"11590",160,26,4,1,63,0,1,4,2016,"04/2016",2014,12,0,"yes"
"11591",160,26,4,2,58,0,1,4,2016,"04/2016",2014,12,0,"yes"
"11592",160,26,4,3,94,0,1,4,2016,"04/2016",2014,12,0,"yes"
"11593",160,26,4,4,34,0,1,4,2016,"04/2016",2014,12,0,"yes"
"11594",161,26,1,1,79,1,29,1,2016,"01/2016",2008,12,0,"no"
"11595",167,26,1,1,37,1,1,4,2016,"04/2016",2011,7,0,"yes"
"11596",167,26,2,1,32,0,1,4,2016,"04/2016",2010,12,0,"yes"
"11597",169,26,2,1,49,1,1,4,2016,"04/2016",2009,35,0,"no"
"11598",170,26,1,1,36,1,5,4,2016,"04/2016",2008,12,0,"no"
"11599",171,26,2,1,64,1,8,4,2016,"04/2016",2014,20,0,"no"
"11600",174,26,1,1,20,0,7,4,2016,"04/2016",2010,20,0,"no"
"11601",177,26,1,1,79,1,4,4,2016,"04/2016",2015,20,0,"no"
"11602",181,26,1,1,23,0,2,4,2016,"04/2016",2010,6,0,"no"
"11603",182,26,1,1,70,0,11,4,2016,"04/2016",2013,12,0,"yes"
"11604",182,26,1,2,8,0,11,4,2016,"04/2016",2013,12,0,"yes"
"11605",182,26,1,3,2,0,11,4,2016,"04/2016",2013,12,0,"yes"
"11606",184,26,1,1,27,1,10,4,2016,"04/2016",2016,20,0,"no"
"11607",187,26,1,1,39,0,16,4,2016,"04/2016",2016,6,0,"yes"
"11608",187,26,1,2,31,0,16,4,2016,"04/2016",2016,6,0,"yes"
"11609",187,26,1,3,56,0,16,4,2016,"04/2016",2016,6,0,"yes"
"11610",188,26,1,1,22,1,10,4,2016,"04/2016",2015,6,0,"no"
"11611",194,26,1,1,48,0,15,4,2016,"04/2016",2014,12,0,"no"
"11612",195,26,1,1,51,1,15,4,2016,"04/2016",2013,19,0,"no"
"11613",202,26,2,1,45,0,17,4,2016,"04/2016",2008,12,0,"no"
"11614",205,26,1,1,31,1,3,4,2016,"04/2016",2014,12,0,"no"
"11615",207,26,1,1,49,0,21,4,2016,"04/2016",2015,20,0,"no"
"11616",211,26,1,1,48,0,18,4,2016,"04/2016",2015,7,0,"no"
"11617",216,26,1,1,17,0,16,4,2016,"04/2016",2009,20,0,"no"
"11618",220,26,1,1,23,1,11,4,2016,"04/2016",2009,49,0,"yes"
"11619",220,26,1,2,34,1,11,4,2016,"04/2016",2009,49,0,"yes"
"11620",220,26,1,3,2,1,11,4,2016,"04/2016",2009,49,0,"yes"
"11621",221,26,2,1,51,0,14,4,2016,"04/2016",2016,12,0,"no"
"11622",225,26,1,1,87,1,16,4,2016,"04/2016",2010,48,0,"yes"
"11623",225,26,1,2,82,1,16,4,2016,"04/2016",2010,48,0,"yes"
"11624",226,26,1,2,25,0,19,4,2016,"04/2016",2015,7,0,"no"
"11625",229,26,2,1,33,0,2,4,2016,"04/2016",2015,7,0,"no"
"11626",239,26,2,1,32,0,28,4,2016,"04/2016",2011,12,0,"yes"
"11627",239,26,2,2,32,0,28,4,2016,"04/2016",2011,12,0,"yes"
"11628",242,26,1,1,32,0,6,4,2016,"04/2016",2013,20,0,"no"
"11629",243,26,1,1,67,1,10,5,2016,"05/2016",2008,32,0,"yes"
"11630",243,26,1,2,90,1,10,5,2016,"05/2016",2008,32,0,"yes"
"11631",245,26,1,1,18,1,28,4,2016,"04/2016",2016,23,0,"no"
"11632",246,26,3,1,53,1,19,4,2016,"04/2016",2011,6,0,"yes"
"11633",246,26,3,2,79,1,19,4,2016,"04/2016",2011,6,0,"yes"
"11634",249,26,1,1,26,0,1,5,2016,"05/2016",2012,32,0,"yes"
"11635",249,26,1,2,28,0,1,5,2016,"05/2016",2012,32,0,"yes"
"11636",253,26,1,1,86,0,15,5,2016,"05/2016",2008,12,0,"no"
"11637",254,26,2,1,42,0,4,5,2016,"05/2016",2009,6,0,"yes"
"11638",254,26,3,1,45,0,4,5,2016,"05/2016",2014,7,0,"yes"
"11639",258,26,1,1,51,0,8,5,2016,"05/2016",2016,49,0,"yes"
"11640",258,26,1,2,36,0,8,5,2016,"05/2016",2016,49,0,"yes"
"11641",258,26,1,3,28,0,8,5,2016,"05/2016",2016,49,0,"yes"
"11642",258,26,1,4,24,0,8,5,2016,"05/2016",2016,49,0,"yes"
"11643",259,26,1,1,22,0,11,5,2016,"05/2016",2012,37,0,"no"
"11644",266,26,1,1,38,1,17,5,2016,"05/2016",2015,12,0,"no"
"11645",269,26,1,1,19,1,16,5,2016,"05/2016",2012,23,0,"no"
"11646",273,26,2,1,42,0,18,5,2016,"05/2016",2008,18,0,"no"
"11647",275,26,2,1,31,0,23,5,2016,"05/2016",2011,12,0,"yes"
"11648",275,26,2,2,36,0,23,5,2016,"05/2016",2011,12,0,"yes"
"11649",276,26,2,1,21,0,24,5,2016,"05/2016",2014,12,0,"yes"
"11650",276,26,3,1,41,0,24,5,2016,"05/2016",2015,20,0,"yes"
"11651",276,26,3,2,41,0,24,5,2016,"05/2016",2015,20,0,"yes"
"11652",276,26,3,3,2,0,24,5,2016,"05/2016",2015,20,0,"yes"
"11653",280,26,1,1,50,0,12,5,2016,"05/2016",2008,20,0,"yes"
"11654",280,26,1,2,23,0,12,5,2016,"05/2016",2008,20,0,"yes"
"11655",280,26,1,3,20,0,12,5,2016,"05/2016",2008,20,0,"yes"
"11656",280,26,1,4,4,0,12,5,2016,"05/2016",2008,20,0,"yes"
"11657",289,26,1,1,24,0,23,4,2016,"04/2016",2016,6,0,"yes"
"11658",289,26,1,2,21,0,23,4,2016,"04/2016",2016,6,0,"yes"
"11659",290,26,1,1,62,0,18,4,2016,"04/2016",2008,12,0,"no"
"11660",291,26,1,1,28,0,10,4,2016,"04/2016",2010,14,0,"yes"
"11661",291,26,1,2,27,0,10,4,2016,"04/2016",2010,14,0,"yes"
"11662",291,26,2,1,44,1,10,4,2016,"04/2016",2008,18,0,"yes"
"11663",291,26,2,2,43,1,10,4,2016,"04/2016",2008,18,0,"yes"
"11664",291,26,2,3,8,1,10,4,2016,"04/2016",2008,18,0,"yes"
"11665",291,26,2,4,15,1,10,4,2016,"04/2016",2008,18,0,"yes"
"11666",294,26,1,1,17,0,3,5,2016,"05/2016",2010,20,0,"no"
"11667",296,26,1,1,89,1,6,5,2016,"05/2016",2015,7,0,"no"
"11668",303,26,1,1,89,1,12,5,2016,"05/2016",2008,20,0,"yes"
"11669",303,26,1,2,86,1,12,5,2016,"05/2016",2008,20,0,"yes"
"11670",303,26,2,1,34,0,12,5,2016,"05/2016",2016,12,0,"yes"
"11671",303,26,2,2,20,0,12,5,2016,"05/2016",2016,12,0,"yes"
"11672",303,26,2,3,23,0,12,5,2016,"05/2016",2016,12,0,"yes"
"11673",303,26,2,4,37,0,12,5,2016,"05/2016",2016,12,0,"yes"
"11674",304,26,1,1,41,0,22,5,2016,"05/2016",2016,7,0,"no"
"11675",305,26,2,1,71,0,25,5,2016,"05/2016",2014,12,0,"no"
"11676",308,26,1,1,81,1,14,5,2016,"05/2016",2012,20,0,"no"
"11677",314,26,1,1,36,1,25,5,2016,"05/2016",2010,63,0,"yes"
"11678",314,26,1,2,52,1,25,5,2016,"05/2016",2010,63,0,"yes"
"11679",314,26,1,3,33,1,25,5,2016,"05/2016",2010,63,0,"yes"
"11680",314,26,1,4,10,1,25,5,2016,"05/2016",2010,63,0,"yes"
"11681",314,26,2,1,26,0,25,5,2016,"05/2016",2013,63,0,"yes"
"11682",314,26,2,2,28,0,25,5,2016,"05/2016",2013,63,0,"yes"
"11683",315,26,1,1,41,0,1,6,2016,"06/2016",2014,23,0,"yes"
"11684",315,26,1,2,11,0,1,6,2016,"06/2016",2014,23,0,"yes"
"11685",317,26,1,1,39,0,3,6,2016,"06/2016",2008,12,0,"yes"
"11686",317,26,1,2,37,0,3,6,2016,"06/2016",2008,12,0,"yes"
"11687",317,26,1,3,8,0,3,6,2016,"06/2016",2008,12,0,"yes"
"11688",320,26,1,1,22,0,6,6,2016,"06/2016",2015,20,0,"yes"
"11689",320,26,3,1,53,0,6,6,2016,"06/2016",2015,23,0,"yes"
"11690",328,26,1,1,51,1,5,6,2016,"06/2016",2008,22,0,"no"
"11691",330,26,1,1,67,1,11,6,2016,"06/2016",2013,37,0,"yes"
"11692",330,26,1,2,87,1,11,6,2016,"06/2016",2013,37,0,"yes"
"11693",330,26,1,3,87,1,11,6,2016,"06/2016",2013,37,0,"yes"
"11694",333,26,1,1,65,1,6,6,2016,"06/2016",2011,18,0,"yes"
"11695",333,26,2,1,50,0,6,6,2016,"06/2016",2012,20,0,"yes"
"11696",335,26,1,1,62,0,3,6,2016,"06/2016",2010,7,0,"no"
"11697",337,26,1,1,30,0,2,6,2016,"06/2016",2013,12,0,"yes"
"11698",337,26,3,1,32,0,2,6,2016,"06/2016",2009,6,0,"yes"
"11699",340,26,1,1,23,0,4,6,2016,"06/2016",2010,12,0,"yes"
"11700",340,26,1,2,18,0,4,6,2016,"06/2016",2010,12,0,"yes"
"11701",341,26,1,1,87,1,10,6,2016,"06/2016",2008,18,0,"no"
"11702",342,26,1,1,43,1,11,6,2016,"06/2016",2008,20,0,"no"
"11703",346,26,1,1,42,0,12,6,2016,"06/2016",2010,20,0,"no"
"11704",348,26,1,1,92,1,11,6,2016,"06/2016",2015,20,0,"yes"
"11705",348,26,3,1,42,0,11,6,2016,"06/2016",2009,35,0,"yes"
"11706",352,26,1,1,61,1,16,6,2016,"06/2016",2013,12,0,"no"
"11707",355,26,1,1,60,0,17,6,2016,"06/2016",2012,12,0,"no"
"11708",362,26,2,1,38,1,20,6,2016,"06/2016",2014,12,0,"no"
"11709",363,26,2,1,34,0,21,6,2016,"06/2016",2008,20,0,"yes"
"11710",363,26,2,2,38,0,21,6,2016,"06/2016",2008,20,0,"yes"
"11711",369,26,1,1,67,1,22,6,2016,"06/2016",2010,63,0,"no"
"11712",370,26,1,1,62,0,24,6,2016,"06/2016",2008,22,0,"yes"
"11713",370,26,3,1,50,0,24,6,2016,"06/2016",2008,23,0,"yes"
"11714",370,26,3,2,23,0,24,6,2016,"06/2016",2008,23,0,"yes"
"11715",371,26,2,1,39,0,26,6,2016,"06/2016",2011,20,0,"yes"
"11716",371,26,2,2,33,0,26,6,2016,"06/2016",2011,20,0,"yes"
"11717",373,26,2,1,77,0,25,6,2016,"06/2016",2008,18,0,"yes"
"11718",373,26,2,2,75,0,25,6,2016,"06/2016",2008,18,0,"yes"
"11719",374,26,1,1,41,1,26,6,2016,"06/2016",2010,20,0,"yes"
"11720",374,26,1,2,18,1,26,6,2016,"06/2016",2010,20,0,"yes"
"11721",375,26,1,1,25,0,23,6,2016,"06/2016",2016,20,0,"no"
"11722",384,26,1,1,53,0,27,6,2016,"06/2016",2012,20,0,"no"
"11723",387,26,2,1,52,0,29,6,2016,"06/2016",2016,20,0,"no"
"11724",391,26,1,1,44,0,30,6,2016,"06/2016",2013,12,0,"yes"
"11725",391,26,3,1,63,0,30,6,2016,"06/2016",2011,20,0,"yes"
"11726",391,26,3,2,64,0,30,6,2016,"06/2016",2011,20,0,"yes"
"11727",391,26,3,3,38,0,30,6,2016,"06/2016",2011,20,0,"yes"
"11728",391,26,3,4,40,0,30,6,2016,"06/2016",2011,20,0,"yes"
"11729",391,26,3,5,3,0,30,6,2016,"06/2016",2011,20,0,"yes"
"11730",391,26,3,6,7,0,30,6,2016,"06/2016",2011,20,0,"yes"
"11731",391,26,3,7,5,0,30,6,2016,"06/2016",2011,20,0,"yes"
"11732",394,26,1,1,51,0,28,6,2016,"06/2016",2015,12,0,"no"
"11733",398,26,1,1,69,0,13,6,2016,"06/2016",2012,49,0,"no"
"11734",399,26,1,1,67,0,30,6,2016,"06/2016",2008,12,0,"no"
"11735",404,26,2,1,45,0,23,6,2016,"06/2016",2008,2,0,"yes"
"11736",404,26,3,1,23,0,23,6,2016,"06/2016",2012,37,0,"yes"
"11737",404,26,3,2,26,0,23,6,2016,"06/2016",2012,37,0,"yes"
"11738",408,26,1,1,20,0,11,6,2016,"06/2016",2012,7,0,"yes"
"11739",408,26,1,2,25,0,11,6,2016,"06/2016",2012,7,0,"yes"
"11740",410,26,1,1,60,1,4,7,2016,"07/2016",2015,20,0,"no"
"11741",413,26,1,1,65,0,7,7,2016,"07/2016",2008,6,0,"no"
"11742",416,26,2,1,64,0,11,7,2016,"07/2016",2015,20,0,"no"
"11743",420,26,1,1,28,1,11,7,2016,"07/2016",2008,12,0,"no"
"11744",422,26,2,1,73,0,6,7,2016,"07/2016",2012,23,0,"yes"
"11745",422,26,2,2,69,0,6,7,2016,"07/2016",2012,23,0,"yes"
"11746",422,26,6,1,50,0,6,7,2016,"07/2016",2012,30,0,"yes"
"11747",424,26,1,1,30,0,7,7,2016,"07/2016",2008,20,0,"yes"
"11748",424,26,1,2,20,0,7,7,2016,"07/2016",2008,20,0,"yes"
"11749",424,26,1,3,20,0,7,7,2016,"07/2016",2008,20,0,"yes"
"11750",424,26,1,4,18,0,7,7,2016,"07/2016",2008,20,0,"yes"
"11751",426,26,1,1,26,2,9,7,2016,"07/2016",2016,7,0,"yes"
"11752",426,26,1,2,47,2,9,7,2016,"07/2016",2016,7,0,"yes"
"11753",426,26,1,3,20,2,9,7,2016,"07/2016",2016,7,0,"yes"
"11754",426,26,1,4,20,2,9,7,2016,"07/2016",2016,7,0,"yes"
"11755",429,26,2,1,26,1,15,7,2016,"07/2016",2013,12,0,"no"
"11756",434,26,1,1,61,1,9,7,2016,"07/2016",2016,12,0,"yes"
"11757",434,26,2,1,38,0,9,7,2016,"07/2016",2008,12,0,"yes"
"11758",437,26,2,1,68,1,18,7,2016,"07/2016",2015,20,0,"yes"
"11759",437,26,2,2,89,1,18,7,2016,"07/2016",2015,20,0,"yes"
"11760",440,26,1,1,71,0,1,7,2016,"07/2016",2009,20,0,"yes"
"11761",440,26,1,2,70,0,1,7,2016,"07/2016",2009,20,0,"yes"
"11762",441,26,1,1,77,1,19,7,2016,"07/2016",2010,12,0,"no"
"11763",443,26,1,1,32,0,20,7,2016,"07/2016",2015,2,0,"no"
"11764",448,26,1,1,35,0,26,7,2016,"07/2016",2016,23,0,"yes"
"11765",448,26,1,2,6,0,26,7,2016,"07/2016",2016,23,0,"yes"
"11766",448,26,2,1,85,1,26,7,2016,"07/2016",2008,20,0,"yes"
"11767",448,26,2,2,81,1,26,7,2016,"07/2016",2008,20,0,"yes"
"11768",452,26,1,1,90,1,28,7,2016,"07/2016",2015,12,0,"yes"
"11769",452,26,1,2,58,1,28,7,2016,"07/2016",2015,12,0,"yes"
"11770",453,26,1,1,87,1,30,7,2016,"07/2016",2012,12,0,"no"
"11771",456,26,1,1,41,1,29,7,2016,"07/2016",2011,20,0,"no"
"11772",459,26,1,1,24,1,30,7,2016,"07/2016",2010,20,0,"yes"
"11773",459,26,1,2,22,1,30,7,2016,"07/2016",2010,20,0,"yes"
"11774",461,26,3,1,37,0,20,7,2016,"07/2016",2016,49,0,"no"
"11775",472,26,1,1,55,1,26,7,2016,"07/2016",2016,49,0,"no"
"11776",481,26,1,1,36,1,22,7,2016,"07/2016",2013,35,1,"no"
"11777",482,26,2,1,55,0,22,7,2016,"07/2016",2016,20,0,"yes"
"11778",482,26,2,2,43,0,22,7,2016,"07/2016",2016,20,0,"yes"
"11779",482,26,2,3,12,0,22,7,2016,"07/2016",2016,20,0,"yes"
"11780",489,26,1,1,43,0,23,7,2016,"07/2016",2008,22,0,"no"
"11781",491,26,1,1,63,1,1,8,2016,"08/2016",2010,20,0,"no"
"11782",496,26,2,1,26,0,4,8,2016,"08/2016",2012,20,0,"no"
"11783",499,26,1,1,36,1,6,8,2016,"08/2016",2011,35,0,"yes"
"11784",499,26,1,2,36,1,6,8,2016,"08/2016",2011,35,0,"yes"
"11785",499,26,1,3,60,1,6,8,2016,"08/2016",2011,35,0,"yes"
"11786",499,26,1,4,10,1,6,8,2016,"08/2016",2011,35,0,"yes"
"11787",499,26,1,5,7,1,6,8,2016,"08/2016",2011,35,0,"yes"
"11788",499,26,2,1,72,1,6,8,2016,"08/2016",2014,18,0,"yes"
"11789",502,26,1,1,84,0,4,8,2016,"08/2016",2014,49,0,"yes"
"11790",502,26,3,1,51,0,4,8,2016,"08/2016",2015,59,0,"yes"
"11791",503,26,2,1,35,0,7,8,2016,"08/2016",2008,20,0,"yes"
"11792",503,26,2,2,30,0,7,8,2016,"08/2016",2008,20,0,"yes"
"11793",504,26,1,1,19,0,8,8,2016,"08/2016",2009,7,0,"yes"
"11794",504,26,1,2,17,0,8,8,2016,"08/2016",2009,7,0,"yes"
"11795",504,26,1,3,18,0,8,8,2016,"08/2016",2009,7,0,"yes"
"11796",504,26,1,4,17,0,8,8,2016,"08/2016",2009,7,0,"yes"
"11797",506,26,2,1,52,0,11,8,2016,"08/2016",2008,22,0,"yes"
"11798",506,26,2,2,12,0,11,8,2016,"08/2016",2008,22,0,"yes"
"11799",512,26,1,1,66,0,7,8,2016,"08/2016",2008,20,0,"no"
"11800",513,26,1,1,26,0,13,8,2016,"08/2016",2008,2,0,"no"
"11801",516,26,1,1,25,0,8,8,2016,"08/2016",2013,12,0,"no"
"11802",521,26,1,1,63,1,11,8,2016,"08/2016",2013,37,0,"no"
"11803",522,26,1,1,26,3,20,8,2016,"08/2016",2008,12,0,"yes"
"11804",522,26,1,2,41,3,20,8,2016,"08/2016",2008,12,0,"yes"
"11805",522,26,1,3,35,3,20,8,2016,"08/2016",2008,12,0,"yes"
"11806",522,26,1,4,26,3,20,8,2016,"08/2016",2008,12,0,"yes"
"11807",522,26,1,5,23,3,20,8,2016,"08/2016",2008,12,0,"yes"
